382	-6e72b10f51b5e232e7db23e1fb98b1f8eb07f875
146	c8195d2cfbc94d44751d3f0aa30dc4c4f8b1df
663	5859418e80ceeb9e58f9023c5ba307dc0e81d96a
642	1da68dfeed9cb989b23ed1b50ab392f229c3bd9e
700	-499c2552216801c41b75663ca2cf69a35f0a31e1
490	2269f9ff2ced5ae8e584c5a49b9513e1b29e207d
46	aed4140e8648b4ecda5d092f2fcf53dc36de49c
974	6e9da328cc7d90e0c213917daadc0f5a7d222a9e
37	7c03c108cb6a2f6f7ca91010e139969846cbd3fd
823	-361559586b3cbef9d51815079066cee09f83b9bd
122	-55d7d89848b3da4e1dfcb66c6086049a5a97a9f7
673	-3d556779439cc68bb1ecfdfa7065a1abd706c83c
94	52d3001503c8f15477550ec884d2460144979fbc
332	-20ede55c69d6a963e7fcf39e5ae367cd69f31d58
287	-31393ffa2ca6fc11005982bbbfacfab44d22dd52
998	-432bdd4a26d00982cb8e1cacba9f640b998a97
461	3af238aaa7ad4601053fa26d6314fbd0034c46cc
756	-4ee752266aa5973921da8d8befab64583bee28f7
446	-16bf074181e808fc859d3bb587a1980182a5d3a8
585	148de051f7bbc5803aea1fdd983bb5dd22441f5a
665	-44b0829980256b63a41c160216a3477e887cc662
588	-4e7750654cfc1696de9652d89ff042ca7ee0f167
724	-37d6bd45acfcbc3cd7a802a73215dd0edff1448e
459	32b8444e7218dc957d49a1d0bb44baeeaf1b89fe
680	2a1db5fcc8050ee2fa69b89de86d8c49bb404742
336	43721c4e0a1d0089f540678db86fb2f7982ab901
966	-278402b5dcb0e8b562a7408a1cb0308b2a85a845
55	3d8961a943a8911bff4ada7569a23b661c9a633c
6	-5eee6797c01ea8aaa6a5832fed5602b01ffa2298
797	-218850e518a7bb95ee2e1732342b903dd9c0e74b
746	129b9244a90916d8364071dbfd83c804847aaf47
872	-2a89ebb1d85813cb193ee88e3ce568f28a502d85
62	1fcfe76586466f99ed7d7229e7e679f12f51dea2
668	6bf2e1db0e7ad62e1ce284ca7247c9660a4f249f
96	4f827d46c60f76f5cd2803712cd9af7808c163dd
214	-1c96ca81323561fe73a9e2381cfff04df3666283
843	314c2610c3dd9b7ab9ff6de7a12b918afbc35bab
316	1a95a23c1955b25540e520919987206a6c5213b0
983	e0b536c1ac164b3f7ba0169fadccb30540a9d1
165	41be4efb8737a45a95282d5b94fb340c57983556
158	6d8b45d09f4a0d731e1aef278b569143acbc4557
909	-657fc2824ca57156ff7411148d72557f544fc868
967	162119d8951a2972b03aac27bce6e22e7b6bed75
52	722722ea40b712a6435786955850da7ac3fe6d1
124	-1be297201592752f3a8a7fc6c1669ab6ffe0148d
551	-50730d2d588121c346eba76064ece03c1468bf2e
151	-60684785737b3f53c16ff8b354ff58157f66d050
911	2d7f7dbff7a4deccc1d5276ce763152c600c5f1d
455	eef361ec791b756faa5ce7ad6fdad11258e7bbc
411	a55bba740b9845835ee43f4c5cc3d0e34ef870e
599	-1786a5d4fe93b4ada95db7045635054941628cbc
417	5c14ca399a2c5f492006e61c15c9cdfc216acb62
229	-243f8b367cbc58cc9b2f366e459033e85b2b6a85
224	73f0a92caec541e27b90f7c28d8373864f09b0c
349	d929b178a7feccec93bb59ff6ff18de2acbea51
497	42ee77a190c3716b4a4047e46fdb0815b2f19f75
960	6d0cb9bdda32bb7a0e9679036e08e259fbccec7a
620	60ae044116c4f6454df524b34464904de0ed624d
819	-21bebb3864f3cc7509f35050001442190654b947
764	20a1c88e1d962bdd8a52cb779005809a918a1b93
354	-6ba70745405d02bd509f13d932c7a4d222861261
791	-3df8f60f7fdfdb0bd0a2416e71ce8baec9f397cb
283	-594abb7b6dd3017c9228f5765dc7e832fceacb
889	-45b0692ca400653ea554c65c1bad89cca183e090
654	3594f9111524bdc0e9f05ba9d9b0c5735e86f5e2
768	-32c5c0b727a2557cfe7748045d9fdb0efa84b57
412	4878adfed9c9460e408a07e045927b23facb172a
186	6654b3e982804a941f0b7752b4f4531535348552
829	15bb386425efdff49ed8981d54378e1ebe00a926
256	3d08e96f3eface4cf2560839f12b40f915eeb0b1
584	1d39d2f076513505a0ebdfac80e0d58e5357f478
329	afe54a933b204547c78bf4e94b5211955cacb59
718	1fcad1b43f10c4819f6c47fd780bb81ce2589954
568	-5aea3f8ffc5283c7d5d71cb721b330bbce214b59
573	df68160d4e51fbc0b55dd976f605aa121e952fe
350	-6547355e3c1a22b213f21c7fc3164831e44d4007
540	29b7a8344dd4c646490ff2799192b645ca2ce565
759	226fce70dcd6d6f84b56d10244d9ef5787448387
392	3c0630e815a09dde0d5a9d35868df73998b699ab
916	-470059234fb076d4f31f1bd08ad1ffa9a93a0a23
159	-5fd92e1d3522da5713878fd749d36f741df68b8b
275	-36a617a73ffaa158f021f93f932b02d090a4402b
17	586ad5935b6a6284f6ba1561230c0a7c2f2b9a9
775	eb2ab777e29a9b1b7548239d8b42dd53f1996ac
268	-20f123bb882e2b0854173eff1356b3f305406e29
961	-4fb2c9dd9d83d0c48b607980d4cd718ca9bc7572
598	b1edc59c5396b37e415cea881447bea7853f5fb
939	-34540658ec46eb1c050031bf424bd6b236359eca
440	6baf073f14c67a89270b4d15250fab39f96bc177
542	54abe8651e9f01b2c182cf031609dc199bd1884f
857	-14543410639393e5ed24d1f613edddee112c83d7
290	-e19035fcba863495257579f29887bb920861d55
155	-16a07444e69f641bb046b2117a2847f653267b2d
545	-6f77fa3e9cc3e5d02589a2a95407838d9e7c452
643	24113a70657427b3b9bb09c572b686fcf59280b1
327	6972bfb3760bd5ce3c5f55fb83cc6258f5f779b0
340	7f82f79c47cf6397b50afd8b128d5dcdf5de917b
163	-6b791b1dcdad200e890de5ffdc154491ea083e6d
763	1c49d8f28a78e07b37dd97738c7ece70efca24dd
758	-51fd751d328b6119edb1e6c09714241250e8676b
893	-6e99c9dbf3e9823bdf41fc9d1cda6a7b67a2aeb
419	364a235edda7f1a55ee0f027d49af9f589feddf5
941	27a0f5bb578e0f8cfe465342b27fe9f496df3b08
384	63a6d1db46fa8b979ca18a7a2cb2da6873a03167
492	4e509abc2e428dc611bfb2b316dcdc8476efe5c8
357	-4310b7800bcb390d3bfe5a6a21a94c9cf8730ad3
833	7140fd8f5033c7f58c8c73991f18b1b2cabc9ecd
489	-13efa69b80db9a248a3549aa6d642a5d37bdac03
969	-5aab43a1bf3ebd8b89020de2516ff71f8f750097
687	28395cb0db476418643a7df76e76958619e17979
144	52e3a91e3fa3545dd74b2d30fdc2adf0e35372f8
452	-285ac2f20521d2a9d2aeb99543166f26dbe6ee18
375	6d57fcc9713b01e12f7ab2fac51a4c29864c2580
211	-54bad52e0e200048376b1b5b38c13f30f40c2811
365	23cbbe879e34af88b36ab4a2be018b3dc480fd5c
592	651ae791d48492a3a96f472da9436f884c3ae207
309	6afa201a86b7f230fb3d967a028c4ad2101fcd1e
944	-2ca1c01edc1d2f445d651382f01d1192047aae4e
890	-20a75a286c1c864f5887a256ffeeb9fef15f44e4
898	-25da0488e321ab970017e188de5e265ac07fce55
396	67af9d6238dd9e37e7ffee5eb43873f4fe099710
895	-3b84caf548f88db4bdbbaaac8ffe03f4979791c0
10	-7cf8debe8cae9b628f19a185bc1648ecc5f1fda8
307	59278f39f5eec8e4df31873399821f882828ca91
907	-66b705dd564763cb1756767e8263364a8fda32d
281	-c318e559d47ee725651fc5ed2113105231cb27d
897	3b7b01c824a051b322a3f3719b386ab580b03b51
749	-15d78745e8ed70a8d8cc32d35024848c15b0e923
561	-4caaaa91e79068ba47d30c9b4d42cce671f083f7
519	-50c08574a768a1f4f6a9ee5ff198e372758935be
502	-60455cf516582f63e8b77f9ec667f1c3050ff7f5
593	79a96f673ad13551f456a386c26b12b535a6ae47
636	-7ade84fcede53d152f000b380f75727ed3105a92
537	6b979ffe9743a15a20fd83f924f89bf0bb176afb
789	-747ef4923bd8d16a5f1504390c17d6e6fb8a0851
93	-19a1fa48a3e41d574ca4ac087a8d9eb608d8fec
510	-23fcbd8484e150645ff2388304091cff1bfc008c
919	-6d93d4e67f26099a8b7d515fd5f66421ecd0f7cd
708	-3e65ab497e36aab13f39907f27401ee63a07c5bf
494	-67dafda22b75a99f8919975b9e54a31ac6a89729
66	-a05ad5e0a80c5ef5001ba58c2f323ac8cd30306
240	1e541b3b5143e9242184e5b6c6fcabd49d5e28cd
313	5b822f4aaf3b66dd99e25f811563ccef1b00db91
230	71e9a3ef200b2291273bb062059b6233a02aaa7c
696	6f8c0ce8afe71792a6ba39f91c45fc900a398fa8
583	-2683c300265d651f1b99e766ad5d02a134fd5a7b
57	-f575cb0c565feb353d84e9d564c755d5e51f8fe
632	586bee11c2f4e98f19469cb58cc1ae6de9307140
228	e2fe34a5a2f3aeef497fa6e554951d8e7247af0
619	-65e268dde8b82f7353711a0c93b3872cefaa18b4
534	-1ee5f9390651d9aa960d96e3fb76aeeff6fb0b70
865	-7a56c8dc5e60b8af9c8be7bcd13829cc5ad81570
753	29006bb4cdc9840c92f744fb96af35f5fd4b1821
684	-7abb9338a095d29e31894abe1577850567b2412c
298	17d136f988f34b37fb9836ff00bd77db37502c51
257	3435e6cf4cf343924dae2e3816b00f19a28c88ae
572	4cbf928f7a02b7970f04ea5107d1fd32f3e7e91c
263	-1b6aa7cdc99b8e8ef09b90c217c6729157ee1543
405	2a0ca8558576e9300f6ea18a3f726ebbd19c0017
114	-6655386e0e6c63ef5a802b6dbba903c38a3b5947
741	-33f47925e0109b9afa49f407ed5256a57ef5ffa7
885	-cee75fd83e056dff1666d4716bae1bca9b5a8ae
368	-d960c905e1053602350ff1f8fff9d4759f60344
662	-3984bb79a9454de024ea64b39b7d92cba213d2db
399	62106e8b87d1137275b424ccf5877e8453b11089
755	43de97adfb964fe3524b77fbbc7828c7ee3c413b
767	4fb6b89ca135582142fe06b22b10a318947af5b0
293	44cfd2f13c8ab2adb4689120686a674e74c26f89
992	-1df2a9957c74953a2b4a2c07e3b1674a9e0db20e
344	3bd5b588419d159b78394bed8eacf64355048989
373	-1fc26e5ad0eeac3eb9e4f189d2564ac351d4c49d
653	519b42d2c1a4a3167e1dc8064e85b3effc1b75a
888	-7023e5e7ebfd74557d4351366d348f9fa23d5d82
262	43d6ddd4e81d0c80d12ef5cfa888a4db0bb8e061
8	3d4c0218bf576fa04745223443f31e6e5022dc19
607	6758069b49946c0a770d31d2e1420790de103ec8
629	-107f444d1b1c79c85f66a72e36ffc6cc97211ac2
381	231355d551f1a361e555953566d38316eac54860
364	-215b54972c8b48a720e9a863411c547042736a12
292	-40d88932f4d3738b7103f3832d0b15890d5f6008
484	-2be50a2a3cafb21d07159860a784cf8c53c3af26
932	-623a7956ad3d89c0dbef7bc54846ff535c9782d
546	-6ace5c2978ecd0d07a73614a1aab335d3bc67a30
962	2d185dfc9204e5f0af42b873976369c283a0907d
963	797005057dd3d7eff5553dc3217ccc1eaf2988ae
472	18b9b31932ae8dedf13e82d1b33b0e4e24638811
377	2e508eacf28ecdeadaa20dcb5e5f35f25437c409
830	65245939d35610319fd2e5502fbc2a4e8c9f6eef
929	-23c23be77d145b3fb0315faab318d054dce377a3
276	1b30bbe8974a7c9f25e66196d929f5da450ef4ff
831	69f4e82a88b6230e20d53626bc685e8d7367ae31
657	-745bdd3f7e9e836de1e67eccbc65115a1f3bb7d2
860	645978423f99fcbf10409c24bb4b8d67ff0f6948
31	-85f97969dd5c14499a249aeca65dfac18ac8efd
321	38b03d34a3819ee37c685ee41bb5dd117f91dba1
942	-64aebaed6668ddbadf5e6e2d927a618cb6b2f5a5
973	-568351f17a305ef611e22a7901a17b85fc6ca440
834	56077fa3f6338e9e677d670c7e0841686efae1d7
41	-38fa62d83fd55362f1e8f612abd35a14ae44a7ef
406	45af36abb1a98418e943b06b41e04e518e7caa3d
952	-486c0b6ec1dfe8fdf797863cd89211b061ef2dec
658	-4319bae60041eb1cacdf986e2d06178c478ad4b4
562	-6eadb91b953dd9addfe272a27a7d549f1b8c00e7
716	-34e8a9002bbd6dfe8cecfdfb428a5e013f6182ea
864	353883751548182e46bf18342860bb77fc8ecf0
862	1646c408c027bafaa2a966b3889701e5766da78f
410	-be2cf054d1e9899a53db816ee17695a7c2fc797
854	-18c75b6ed796c9bdd666adc8040721c0ad43700d
870	-196ba9f962e4d3f060a78ca00c527b7b2d642c13
109	-3a08d3c8b4f9c38b8b5397a2c71e9d2bc95c33c4
532	4acd1be01a128687a0144c74ec7d238d3fcd1abe
733	-3ca5ebcba5007bea4993f6185ce152913faf0c5
248	45264aae505377ac066237a3e98ba6b0f49778ff
249	2b2848ba6ed0be2acef06c5b37a6013b7a0b99ea
176	f559d1f632b197e9552d57bd74d9a1139dc9b45
550	3fe65a171592b52aca17f6cc09bd3cd1abdb01ed
839	-222c5f45bf32e7a8c060c8123a13752389f0f86c
690	24bc8996d7bfe2fccd937a103d6d17f681d79409
652	-25c8158f1db4b20906ac3e32bb646a3764e77e83
187	-1b7ad38e8733280a93fdbf5c1a823dcc4d368233
557	7ed76ad16eaf2fdfa3ce38ce9da9b90ce4e92274
148	-5ade98e8e631c1bd5a94abc3800200ad7ea0f0bb
335	36e2b3c7c691cc70c3b62a9fb9606fc1d98e23ad
678	42f42c8298fd43bc6d5fe81d81a80fe4ce91294d
261	-4e1245f48b516ae9079f32c2f36cab99c86df8fe
528	72e0ef92d7915fe01a356df4771ccff42feeb977
173	1a63a23ce7af5fd39698fd3b513c26cbc827133e
659	1e6e1a667f5881651f9805c73006120208dd756f
182	-28b825eead118e9487b7c9387ea53bb113f2249b
750	-47809b14d84dfe80e101922800903f3bd28b10e3
603	-792ee18badbb3489f5a35b6f758fe9ebefe8db24
842	-1c2d9d41d722e2f5fa947921ad433ecd3fa9a5f2
695	-a9b1f78bbd5874457f338072d57b2e6846bfb6a
904	-2d883f4c94f8a3764f685eaffe623b643b2a97
574	-55d4cc911ad403a63563c5153289471d76a26026
142	-2c44d8f69e3213b9ee59dbd1b5a73f06b9580cc5
111	599d9d44ae9297554c1e5327962903aad093cb0b
394	774773c9e6d31e78f0fb06407ff14d9287a9560f
844	6573efd0326ddda4e45898d6fa71aac300f52be
207	-6dd2845ab2077ba468765c9aa83c5643eade5f8e
150	-18f0409c9fd6f95544a25ed16d47aae6dd97efa4
265	6830951c3038437379b034fa4a51dd20e4cfe66e
835	-4b101566a083a18e78d8cac58d5dd73a7a5c5419
225	-392da3a1f3c1409c4e09cee44042af26acc80a4c
894	3503c212203c42679f92d1dc4d9e225728553bc7
873	201a588a94546694f1249852b9737221244a1ffd
177	27667a0af2e9d059cae8263c9e5522164adaed8b
682	341b270dd46582f5b1705eab0ca7e98b78b705e4
223	4623a6af1ae5351184f0afb8dac6c251ef1dc984
457	296c7935700f62f05005549a1ec9e348ed8d73ac
503	-3ae32abe41fb25d95e7be2e7a35ea50259c7b6a9
325	5a70fd82041ebfdfa0232f6936b512d1a1548082
978	-570b3327e33f87e767589e0ff6b7f452240182ee
949	4231e66d2644c241f41ed6f4aea85a8e218f1b82
840	-2fdf089b3d73cd77e8344c585573f5e3497c7360
449	-3c2d95afeedbd9446fd01cab1cf26bd2e9490ce4
121	-491afd5d0b83b5106818fe673dd24d99028f1767
271	5b61b4341d1d1f63e3fbfed8ef787b208515a4a2
181	1ceec441def3b04a98f7ee3a364ae9df8db49a8d
117	-3b47a231a0a83857fef11c54ea906219d75d9f41
442	-27becd62796d0cad0c45d8cf8715aebba2851e37
832	2b0d9cb9af3e2b95b35900d40d07485d391482c9
825	-328cadf5f9b0f6718fe1b35ec789b5ac9450b360
99	79ee6df1de16ec3e5ea614127f538bbcb8397b0b
75	-6f4801dd456084e89959bac56a3da8a96f404964
739	-49c3d0b8812a38a90b6f938eca881192eec4bd50
431	aea065595818f09123a8b3702810f7bd228a836
637	-2bdcde8868f8c4a636849e653773b29f4065d781
264	16324409a6d30f93bce8675c002def5b49a86522
454	-ceb08852914199bc48bffdbd32a61f042bfefa4
227	-ae2e5857d8a2b8e8a599735417ea35a33a5e631
401	2891576a41de5494c5e82b2916678828d01d0549
15	1e5e7a1a6d580bb5a5df652c3e0b9fb8a7b6e0b9
526	1f8f9468796b726b3a91fdb47a2b0e35437dd9ef
884	4b577c19385bbbdbf1ceafd3652db5a03996586d
515	-6b68ff795ea6a2132c71ba7f1dd9f1e937fd37e1
899	4fcda253fc0f773da28baa99e3b1ce1fe07c335
709	-13b05f4ddbe3136133e131377e80fd557edb028f
679	-5a01732126fb044aeadefaa6f9f5249f47904183
45	83b40269696155ddb446df30f4417e46ed72242
486	-2e964298acbaca5ad573d970ff288911fc9a2c66
302	-74e749357727aa19c1974d6cdbf0f43ad88e06b0
567	64405b27544aaff128600561e620992cb5a31f6
814	79950b2645ed05c0eab235e464b3a1e69d900520
119	6d4a1bd0596654ef12c8e8e454e6a709e3bd6d76
234	-69d390b0bbdb599c67a8adec124945b67cd52f43
341	-729e44a3c2e86357bc4a40c06f30989fce7d27a4
95	-64df6e015d47c171088a9b536b18f00db5d2ffc8
22	2608ee33586a4f010d32453ea65531da32c75d01
140	78630e3dc3ca91d7f9a5974b78af996126fc6214
772	-5376da0ae8e323cc289441ca3f6e8e6637371060
291	-24470804f02f2c2563ff449970e41115e39271bc
533	-5ccb42b61e5fcc018512a9fcba265355953c75d9
221	-8c79414ac73041c47594bc38957cc1791b6b17b
84	133fba54cb71d0dd344b34aadefb8478ee72978f
284	-37a45afd4d77643d0017725d71dbbbea644d2300
913	-5d74ebbd9a3fb07eb5d9772e4bb419c21bb95f87
71	-725bfc28e8c8cc4db6074ee1a8e46ecb0d21f1df
649	376a83a91509dd8557107f449046a46ad8dda308
469	-382a150003a47538f3293cf89913b3efdb80ffb8
421	-7c97778e15538596281487eaa21fb02761640101
438	796ef10bcd918ad5be56ac669f9745d0648985ee
426	1daee8d7bc0f54c261ecfdb1170a92a70f75d681
683	-436abbc797cc4f84bbfa021440ad3513408537da
137	-43db5815df740478fbf7e80f95b80d85888d419c
458	49936675d1e9d3da3bf9b77e5e793d6be5f7be9f
558	-4f1fdf8802aaf3db0d2ea7cdb58e2dae8f48400e
63	-7e796ef726b348e0796fb018bf62c7cd0ae5e762
590	-a33d3a117b48b0a7880b4f76592766d16c5d788
390	-5e924df3038cd36b699d48aa01af3d137966ce2e
277	-5060d3491d5bcac49714ced6e5564e8efb2a1565
254	-51bf9cba6991fa0d5fafb7aeb47db329c15cfa8a
168	-20b91a512aeb2477b22fcd3abfa7ee0561461319
794	-6870db305c4a2b81e0f7b44fe8ad6cd1fb11a5e0
86	-426c3736062083045969e6b21741b0db1008cb2e
466	33e4bf6a17f4c1893f93a371bea0ce3c8c6e685a
837	426dca4ccc79ff9c90ad005231e28bb3e504e0b2
748	13191c178b4cd34791a36fe5461e93aefc81b978
779	55568074e096902ff3bc95f7ea4471e22112a1ab
91	5a64193c62982986431cf83299cea7d37564535a
356	716af1d158e4fcacc1bd61d17ca3abdac11e736a
845	424d44a068ff3ef1bc73b821767296f63f23c34d
943	5af3bf40a69d00c1ebed0742fd701012b4216d4f
516	-3e74680fdc89fdd225c5f71e1066f78be90ea5fb
861	-79e420e71f583199fee0b3e402598b2ca3185fa8
318	-6d2b2ecf34d4f53bc5e4f9ba9ff5895c954cf5d4
418	66ef4b0f7b50717a292723c3772c0a6aad1b52cd
928	-4385329c608f4bb016145608154060d087c93b15
88	-4b2bea73e9e1cacf8c1f9663ad8ed3b2e591ad0b
444	-3c924eed1c231de07cba30a539b10328c825c260
849	230ed658b5b9f89a6ba379db227249b9fc0ba01e
710	54aa0589d3a3bbef0a5d9eeacd8789e897b0b442
465	882bbf9da646ed1088b90606bc90220ed18ca5b
882	-4df210e51a42c71e903d78c734cc1266924b29e1
625	-511c2085ef01706c2323c905038aa74666b88d
272	4145e3b5aa3285303fbf6133ebf2c3f87b29690b
661	18cbbc62f6ed5bedab6b5feb2cb8c244d11af32c
640	4312a5faee4d36b53b78706690edc58bf0ba43db
201	-478f2af9c0c530a843de8c460379ee87a5f84058
595	9666e2e631dd9f0df09d94e53e86092da016a6
981	-6e93ec3bcb4325ce1da9e5d47aaf4bad0d8b01ae
714	2c52ca0dfbcee90b6b07490ee97d1528638c690f
352	710a71812b116bfd1b3a7f364abe150481c82ed6
259	33f2c66e6dd81cba5f8ee743cc3b9dfe1dedd2f6
808	8a65596bd6758c9f422d3b7fe601dddf44fca3e
358	-23ec72cb70a7af0fefb6361ceb9c13d6ba1578a8
319	-45cea24cc539afda7a97616e0ff1bc3d34f29cad
686	-7fd76c759832dd2d792965daa6c2783055b3bc58
711	-372231625327bd9e04ccbbd7081c07ed19c8205c
476	-33227703367f8346542e5c5b07eacb2f2b7c3b73
278	-e31e4148177ce9aa66f2b74e4698fbb14b46531
416	-36445f224046393511a8f5d157c3f90a07042ddf
806	-320948868e626e5fbdb25b9829a3c53cf4a31ba2
236	e522bd1050aea9bb612148e3bd9a4a3b4cb289d
774	-d0096b3c812965bf32313dbcf9b91267228f51b
485	-2640ac22a064bf0fd548ebeadb0df1388764b89d
853	6378755191c4faec053344722cec2f3ccb6c1436
372	660ab07eb79ed7b19c92f739cd0f0fba4dc43a78
752	143362d041da06be22526c7acc0bd9d5c7a6a473
415	-7efcf52d8207bc8d60c6b6732b08224fa88e49e0
190	-5bc307f131f98979f4f288d97ab76e81afe11dfc
70	-5979bf52e6b212fbca3c52e78bb99fbd8e6c20f4
905	-3d28cacf394a01ce00311e66361ee80ec902b695
180	-24c885d2f27c9e36a68d0c9586895cb5c1d0046
134	-12a507ee5632c950432b4291518999b9d6f59b8f
816	-7dcf34282f122f8d2979d9b0a0c3402ad1f8dbde
810	45bff366b723e9019ad50748ea1ac5c70b293884
7	-525b0f16e73f23ad361150c0992299316425b23a
30	-d321696cb4bee4f4ada4031d33a57570692e7ca
877	3b6ebcc171acf00bed0010b5d61fc9cefc214fcc
527	-52caeb65ad206bdfaa5e3ab63bf60f73483d0f34
498	45ecedf35553d8ebf6783cf24dc9276d09ffdfb0
108	-2002d0783b501248693750d272e51cd7a24d459a
20	-f3aacac372ced2db133d46a6508d1d470d10723
744	-70f55c724c71f4a8ef51c27e35a35bee344169c3
655	3dd38a1c7d20832081947a0a5c688db7b06b26dd
740	-61bd42c91e686ca55ffc9318d0d3fc054933ca3e
991	34fb64f62164fd6a60e8359039bee9ca4a7f072b
635	-60fd752c1fc9b32fa29b37ab1c0b732945767fc2
671	765af755b305589586d46cd2156305b02160b2ec
876	66ea35b58d2d56d5deb318e91dac252fc8a5fa4a
453	78032cdb4138d7aad4db2f8e0343cb9c5f9ef0b6
765	1868194dffaab9555355e925fb14aac54ee4046e
471	55018736c2a317cde2bea196d44b5c77659ea143
946	3446eeddc2bebc878bb58a00d682ebeb56f9bded
525	-78a3be5ef2e529526e9214fac1c30eead3c457f0
164	1d3d984c04cc5ea1b47ace28c6149218607369b2
